상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
25750283,미단,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,54,,서울특별시 중구 명동1가 54,1.11404E+11,서울특별시 중구 명동길,35,,1.11401E+24,명동예술극장,서울특별시 중구 명동길 35,100021,4534,,,,126.9841833,37.56403683
25817894,라꾸라꾸,정동점,Q,음식,Q04,분식,Q04A04,우동전문점,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114016700,정동,1.11402E+18,1,대지,23,8,서울특별시 중구 정동 23-8,1.11404E+11,서울특별시 중구 정동길,2,1,1.11402E+24,갑도빌딩,서울특별시 중구 정동길 2-1,100120,4516,,,,126.9693348,37.56797182
25856998,배스킨라빈스31,신당점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11140,중구,1114061500,신당동,1114016400,무학동,1.11402E+18,1,대지,35,,서울특별시 중구 무학동 35,1.11404E+11,서울특별시 중구 퇴계로76길,32,,1.11402E+24,,서울특별시 중구 퇴계로76길 32,100420,4611,,4,,127.0150988,37.56383024
25730824,야쿤카야토스트,서울파이낸스센터점,Q,음식,Q07,패스트푸드,Q07A10,토스트전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114055000,명동,1114010300,태평로1가,1.11401E+18,1,대지,84,,서울특별시 중구 태평로1가 84,1.11402E+11,서울특별시 중구 세종대로,136,,1.11401E+24,파이낸스빌딩,서울특별시 중구 세종대로 136,100101,4520,,29,,126.9782375,37.56840963
25851625,배스킨라빈스31,굿모닝시티점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,21,서울특별시 중구 을지로6가 18-21,1.11403E+11,서울특별시 중구 장충단로,247,,1.11401E+24,굿모닝시티쇼핑몰,서울특별시 중구 장충단로 247,100729,4564,,,,127.0073398,37.56679277
25878707,압구정김밥,신당점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,110,7,서울특별시 중구 신당동 110-7,1.11403E+11,서울특별시 중구 퇴계로,414,,1.11402E+24,,서울특별시 중구 퇴계로 414,100819,4577,,3,,127.0176718,37.56528434
25694632,파리바게뜨,삼성화재점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114010400,을지로1가,1.11401E+18,1,대지,87,,서울특별시 중구 을지로1가 87,1.11403E+11,서울특별시 중구 을지로,29,,1.11401E+24,삼성화재빌딩,서울특별시 중구 을지로 29,100782,4523,,30,,126.9810033,37.56647828
25696633,닭한마리칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114068000,중림동,1114017100,중림동,1.11402E+18,1,대지,110,3,서울특별시 중구 중림동 110-3,1.11403E+11,서울특별시 중구 청파로,435,,1.11402E+24,,서울특별시 중구 청파로 435,100858,4507,,1,,126.9690576,37.55851748
25621355,충무김밥서울역점,서울역점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,581,,서울특별시 중구 남대문로5가 581,1.11403E+11,서울특별시 중구 후암로,110,,1.11401E+24,서울시티타워빌딩,서울특별시 중구 후암로 110,100741,4637,,2,,126.9740278,37.55428983
25609996,에그타트,명동점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11401E+18,1,대지,66,6,서울특별시 중구 충무로2가 66-6,1.11404E+11,서울특별시 중구 명동8가길,11,,1.11401E+24,,서울특별시 중구 명동8가길 11,100861,4536,,,,126.9856503,37.56185991
19986023,명화당,명동1호점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,55,3,서울특별시 중구 명동2가 55-3,1.11404E+11,서울특별시 중구 명동4길,30,,1.11401E+24,,서울특별시 중구 명동4길 30,100810,4536,,2,,126.9838098,37.56236668
21887396,파리바게뜨,서울역사점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012000,봉래동2가,1.11401E+18,1,대지,122,11,서울특별시 중구 봉래동2가 122-11,1.11402E+11,서울특별시 중구 한강대로,405,,1.11401E+24,경부고속철도서울민자역사,서울특별시 중구 한강대로 405,100162,4509,,,,126.9695061,37.554719
25680308,소문난국수집,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,632,,서울특별시 중구 황학동 632,1.11404E+11,서울특별시 중구 퇴계로87길,15,12,1.11402E+24,,서울특별시 중구 퇴계로87길 15-12,100869,4576,,1,,127.0204892,37.56623583
25764477,바오쯔만두,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114066500,동화동,1114016200,신당동,1.11402E+18,1,대지,282,86,서울특별시 중구 신당동 282-86,1.11404E+11,서울특별시 중구 다산로34길,41,2,1.11402E+24,,서울특별시 중구 다산로34길 41-2,100824,4586,,1,,127.0170173,37.56168372
25268829,창아랑김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,373,4,서울특별시 중구 신당동 373-4,1.11404E+11,서울특별시 중구 동호로10길,7,,1.11402E+24,,서울특별시 중구 동호로10길 7,100450,4590,,2,,127.0115222,37.55438443
22119886,우동일번가,,Q,음식,Q04,분식,Q04A04,우동전문점,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,2,1,서울특별시 중구 충무로4가 2-1,1.11404E+11,서울특별시 중구 충무로2길,3,,1.11401E+24,,서울특별시 중구 충무로2길 3,100862,4556,,,,126.9934835,37.5626658
25799773,남촌분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,60,12,서울특별시 중구 남창동 60-12,1.11404E+11,서울특별시 중구 남대문시장4길,42,2,1.11401E+24,,서울특별시 중구 남대문시장4길 42-2,100804,4528,,,,126.9767351,37.55825089
21902714,죠스떡볶이,시청점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1.11402E+18,1,대지,23,,서울특별시 중구 서소문동 23,1.11403E+11,서울특별시 중구 서소문로,133,,1.11402E+24,,서울특별시 중구 서소문로 133,100813,4515,,,,126.9755263,37.56387192
9512751,로티보이,명동점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,199,40,서울특별시 중구 을지로2가 199-40,1.11404E+11,서울특별시 중구 명동7길,21,,1.11401E+24,명동아르누보센텀,서울특별시 중구 명동7길 21,100845,4534,,1,,126.9838457,37.56471871
8843525,도넛플랜트뉴욕시티,명동1호점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114011500,남대문로2가,1.11401E+18,1,대지,12,3,서울특별시 중구 남대문로2가 12-3,1.11403E+11,서울특별시 중구 남대문로,76,,1.11401E+24,,서울특별시 중구 남대문로 76,100092,4534,,2,1,126.9824185,37.56395856
20662284,김가네,약수점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,363,6,서울특별시 중구 신당동 363-6,1.11404E+11,서울특별시 중구 동호로11길,39,,1.11402E+24,전진빌딩,서울특별시 중구 동호로11길 39,100450,4598,,1,,127.0092023,37.55350899
19986536,이베떡달라붙는떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,55,4,서울특별시 중구 명동2가 55-4,1.11404E+11,서울특별시 중구 명동4길,32,,1.11401E+24,,서울특별시 중구 명동4길 32,100810,4536,,2,,126.9838678,37.56225906
19973380,명동떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,197,,서울특별시 중구 을지로2가 197,1.11403E+11,서울특별시 중구 을지로,54,1,1.11401E+24,천일한의원,서울특별시 중구 을지로 54-1,100845,4534,,1,,126.9838184,37.56589884
21900893,미가도시락시청점,시청점,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010100,무교동,1.11401E+18,1,대지,20,,서울특별시 중구 무교동 20,1.11404E+11,서울특별시 중구 남대문로9길,52,,1.11401E+24,,서울특별시 중구 남대문로9길 52,100170,4522,,1,,126.9796603,37.5670073
20487702,더컵,,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,199,46,서울특별시 중구 을지로2가 199-46,1.11404E+11,서울특별시 중구 명동3길,17,,1.11401E+24,,서울특별시 중구 명동3길 17,100845,4534,,1,,126.9833957,37.56451661
21876778,신라명과,우리은행점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,203,,서울특별시 중구 회현동1가 203,1.11403E+11,서울특별시 중구 소공로,51,,1.11401E+24,우리은행본점,서울특별시 중구 소공로 51,100792,4632,,,,126.9817331,37.55942941
8679485,현대칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114011400,태평로2가,1.11401E+18,1,대지,69,3,서울특별시 중구 태평로2가 69-3,1.11402E+11,서울특별시 중구 세종대로,76,,1.11401E+24,청남빌딩,서울특별시 중구 세종대로 76,100864,4526,,,,126.9768639,37.56290138
28488147,미니네닭발떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,292,141,서울특별시 중구 신당동 292-141,1.11403E+11,서울특별시 중구 다산로,219,1,1.11402E+24,,서울특별시 중구 다산로 219-1,100450,4611,,1,,127.0150208,37.56287448
20663563,스쿨푸드,명동1호점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,31,1,서울특별시 중구 명동2가 31-1,1.11404E+11,서울특별시 중구 명동8길,27,,1.11401E+24,엠플라자,서울특별시 중구 명동8길 27,100809,4536,,5,,126.9851546,37.56252242
28476010,진미칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114011300,북창동,1.11401E+18,1,대지,75,,서울특별시 중구 북창동 75,1.11404E+11,서울특별시 중구 세종대로14길,22,6,1.11401E+24,,서울특별시 중구 세종대로14길 22-6,100080,4526,,,,126.9778646,37.56256765
28487334,마복림떡볶이할머니,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,292,112,서울특별시 중구 신당동 292-112,1.11404E+11,서울특별시 중구 다산로35길,5,,1.11402E+24,,서울특별시 중구 다산로35길 5,100450,4611,,1,,127.0150843,37.5632084
28490023,아티제신라면세점,신라면세점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,1,대지,202,,서울특별시 중구 장충동2가 202,1.11403E+11,서울특별시 중구 동호로,249,,1.11401E+24,,서울특별시 중구 동호로 249,100856,4605,,1,,127.0076861,37.55774919
25529216,커피항아리&새싹김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,773,,서울특별시 중구 신당동 773,1.11403E+11,서울특별시 중구 마장로,3,,1.11402E+24,맥스타일,서울특별시 중구 마장로 3,100837,4567,,1,,127.0105405,37.56871183
21907421,엽기떡볶이,남대문점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,176,,서울특별시 중구 회현동1가 176,1.11404E+11,서울특별시 중구 퇴계로4길,25,,1.11401E+24,,서울특별시 중구 퇴계로4길 25,100874,4634,,,,126.9787014,37.55764619
21907002,롯데브랑제리,서울역점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012000,봉래동2가,1.11401E+18,1,대지,122,,서울특별시 중구 봉래동2가 122,1.11403E+11,서울특별시 중구 청파로,426,,1.11401E+24,서울역철도청,서울특별시 중구 청파로 426,100162,4509,,,,126.9694912,37.55744002
21908663,한솥도시락,,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,304,585,서울특별시 중구 신당동 304-585,1.11404E+11,서울특별시 중구 다산로29길,29,,1.11402E+24,,서울특별시 중구 다산로29길 29,100890,4610,,,,127.0124152,37.56132995
23481413,효자손만두,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,34,126,서울특별시 중구 남창동 34-126,1.11404E+11,서울특별시 중구 남대문시장4길,14,,1.11401E+24,,서울특별시 중구 남대문시장4길 14,100804,4528,34,1,128,126.9771588,37.55955206
25347144,미미국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,131,2,서울특별시 중구 신당동 131-2,1.11404E+11,서울특별시 중구 다산로44길,40,3,1.11402E+24,,서울특별시 중구 다산로44길 40-3,100819,4577,,1,,127.0191481,37.56491818
20505311,왕산골왕만두,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011700,남대문로4가,1.11401E+18,1,대지,3,3,서울특별시 중구 남대문로4가 3-3,1.11403E+11,서울특별시 중구 남대문로,16,,1.11401E+24,,서울특별시 중구 남대문로 16,100094,4529,,1,,126.9775055,37.56068137
20254366,맥도날드,명동2호점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012300,회현동3가,1.11401E+18,1,대지,1,5,서울특별시 중구 회현동3가 1-5,1.11403E+11,서울특별시 중구 퇴계로,116,1,1.11401E+24,삼영빌딩,서울특별시 중구 퇴계로 116-1,100053,4631,,3,,126.9846155,37.5605445
20698461,빚은,정동점,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,11,서울특별시,11140,중구,1114052000,소공동,1114016700,정동,1.11402E+18,1,대지,23,15,서울특별시 중구 정동 23-15,1.11404E+11,서울특별시 중구 정동길,6,,1.11402E+24,진섭빌딩,서울특별시 중구 정동길 6,100120,4516,,1,,126.9695072,37.56778411
20282264,월드퍼스트,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,1,,126.9809659,37.56090951
20466750,딸깍발이,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114013900,필동3가,1.11401E+18,1,대지,10,18,서울특별시 중구 필동3가 10-18,1.11403E+11,서울특별시 중구 서애로,18,9,1.11401E+24,,서울특별시 중구 서애로 18-9,100273,4624,,1,,126.9970835,37.56093039
22099034,죠샌드위치,순화포스코점,Q,음식,Q07,패스트푸드,Q07A05,샌드위치전문점,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114052000,소공동,1114016800,순화동,1.11402E+18,1,대지,151,,서울특별시 중구 순화동 151,1.11403E+11,서울특별시 중구 칠패로,27,,1.11402E+24,순화동THE#주상복합,서울특별시 중구 칠패로 27,100130,4511,,,,126.9720218,37.56025531
21878010,명동호두과자,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11406E+18,1,대지,12,19,서울특별시 중구 충무로2가 12-19,1.11404E+11,서울특별시 중구 명동8가길,31,,1.11401E+24,,서울특별시 중구 명동8가길 31,100860,4537,,,,126.9867704,37.56189656
21877109,닭한마리칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,10,1,서울특별시 중구 명동1가 10-1,1.11404E+11,서울특별시 중구 명동9길,16,,1.11401E+24,명동센트럴빌딩호텔스카파크,서울특별시 중구 명동9길 16,100021,4538,,1,,126.9852164,37.5646404
21871495,빚은,약수역점,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,369,33,서울특별시 중구 신당동 369-33,1.11403E+11,서울특별시 중구 다산로,130,,1.11402E+24,,서울특별시 중구 다산로 130,100450,4590,,,,127.0110807,37.55524574
20484891,동아분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1.11402E+18,1,대지,59,,서울특별시 중구 서소문동 59,1.11404E+11,서울특별시 중구 세종대로9길,68,1,1.11402E+24,,서울특별시 중구 세종대로9길 68-1,100814,4513,,1,,126.9734629,37.56246639
28488324,명동막국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,3,12,서울특별시 중구 명동2가 3-12,1.11404E+11,서울특별시 중구 명동10길,19,,1.11401E+24,,서울특별시 중구 명동10길 19,100809,4537,,1,,126.9854318,37.56294829
28487284,종점떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,292,123,서울특별시 중구 신당동 292-123,1.11404E+11,서울특별시 중구 퇴계로76길,57,,1.11402E+24,,서울특별시 중구 퇴계로76길 57,100450,4611,,1,,127.0150002,37.56272114
25831772,리나스,숭례문점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114011900,봉래동1가,1.11401E+18,1,대지,4,2,서울특별시 중구 봉래동1가 4-2,1.11403E+11,서울특별시 중구 칠패로,46,,1.11401E+24,우남빌딩,서울특별시 중구 칠패로 46,100161,4512,,,,126.9740123,37.55954278
25925743,화수분베이커리,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,368,19,서울특별시 중구 신당동 368-19,1.11403E+11,서울특별시 중구 다산로,107,,1.11402E+24,,서울특별시 중구 다산로 107,100452,4598,,1,,127.0096078,37.55365656
28489885,융태행과자점,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114052000,소공동,1114011300,북창동,1.11401E+18,1,대지,94,9,서울특별시 중구 북창동 94-9,1.11404E+11,서울특별시 중구 남대문로1길,26,9,1.11401E+24,,서울특별시 중구 남대문로1길 26-9,100080,4526,,1,,126.9778791,37.56233351
28510658,꼬꼬마김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,54,,서울특별시 중구 충무로1가 54,1.11403E+11,서울특별시 중구 퇴계로,77,,1.11401E+24,신세계백화점,서울특별시 중구 퇴계로 77,100011,4530,,2,,126.9807585,37.56034908
28517401,약수닭한마리칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,369,59,서울특별시 중구 신당동 369-59,1.11403E+11,서울특별시 중구 다산로,126,,1.11402E+24,,서울특별시 중구 다산로 126,100841,4590,,1,,127.0109943,37.55493866
28504042,약수낙원떡집,,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,367,4,서울특별시 중구 신당동 367-4,1.11404E+11,서울특별시 중구 다산로10길,12,,1.11402E+24,,서울특별시 중구 다산로10길 12,100827,4597,,2,,127.0106991,37.55329628
25954320,일류분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,44,6,서울특별시 중구 남창동 44-6,1.11404E+11,서울특별시 중구 남대문시장8길,13,,1.11401E+24,,서울특별시 중구 남대문시장8길 13,100804,4529,,,,126.9786259,37.5598621
28513438,동대문엽기떡볶이,명동점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11406E+18,1,대지,29,1,서울특별시 중구 명동1가 29-1,1.11404E+11,서울특별시 중구 명동길,45,,1.11401E+24,,서울특별시 중구 명동길 45,100021,4534,,,,126.9848867,37.56391673
11915457,봉구스밥버거,버티고개점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,844,,서울특별시 중구 신당동 844,1.11403E+11,서울특별시 중구 다산로,32,,1.11402E+24,남산타운아파트,서울특별시 중구 다산로 32,100754,4595,5,,1,127.0067433,37.54606371
11926030,파티스리에또끌레,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,6,3,서울특별시 중구 명동1가 6-3,1.11404E+11,서울특별시 중구 명동길,61,,1.11401E+24,로얄호텔,서울특별시 중구 명동길 61,100021,4538,,1,,126.9858426,37.56437547
11910355,키친373,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,369,64,서울특별시 중구 신당동 369-64,1.11403E+11,서울특별시 중구 동호로,186,3,1.11402E+24,,서울특별시 중구 동호로 186-3,100450,4590,,1,,127.0111439,37.55475069
11914740,달떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,369,59,서울특별시 중구 신당동 369-59,1.11403E+11,서울특별시 중구 다산로,126,,1.11402E+24,,서울특별시 중구 다산로 126,100841,4590,,1,,127.0109943,37.55493866
11814575,본도시락,동대문점,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11406E+18,1,대지,30,5,서울특별시 중구 을지로6가 30-5,1.11403E+11,서울특별시 중구 을지로,250,,1.11401E+24,아그네스스탠드클럽,서울특별시 중구 을지로 250,100196,4561,,,,127.0057305,37.56608542
11908260,복희야사랑해,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11406E+18,1,대지,17,2,서울특별시 중구 을지로6가 17-2,1.11404E+11,서울특별시 중구 장충단로13길,20,,1.11401E+24,케레스타,서울특별시 중구 장충단로13길 20,100726,4563,,2,,127.0076538,37.56872364
11848465,345국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,296,20,서울특별시 중구 신당동 296-20,1.11403E+11,서울특별시 중구 청구로,83,9,1.11402E+24,,서울특별시 중구 청구로 83-9,100823,4608,,1,,127.0132115,37.56016525
11892796,예슬로우,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114064500,청구동,1114016200,신당동,1.11402E+18,1,대지,347,339,서울특별시 중구 신당동 347-339,1.11404E+11,서울특별시 중구 다산로14길,12,,1.11402E+24,,서울특별시 중구 다산로14길 12,100450,4590,,1,101,127.012023,37.55588436
28475799,정성본동대문점,동대문점,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,84,서울특별시 중구 을지로6가 18-84,1.11404E+11,서울특별시 중구 을지로43길,30,,1.11401E+24,미진빌딩,서울특별시 중구 을지로43길 30,100851,4564,,1,,127.0074782,37.56745169
28475839,명동칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,63,13,서울특별시 중구 남대문로5가 63-13,1.11402E+11,서울특별시 중구 세종대로,5,1,1.11401E+24,,서울특별시 중구 세종대로 5-1,100800,4512,,1,,126.9726562,37.55773791
